iter	Passed	Remaining
457	808	956
458	809	953
459	810	952
460	812	950
461	813	947
462	814	945
463	816	942
464	817	940
465	818	937
466	818	934
467	819	931
468	820	929
469	822	927
470	823	924
471	825	923
472	827	921
473	828	919
474	829	916
475	830	914
476	831	911
477	832	909
478	833	906
479	834	904
480	835	901
481	836	899
482	837	896
483	838	893
484	839	891
485	841	889
486	842	887
487	843	885
488	845	883
489	846	880
490	847	878
491	848	876
492	849	873
493	850	871
494	851	868
495	852	866
496	853	863
497	855	862
498	857	861
499	858	858
500	860	856
501	861	854
502	862	852
503	863	849
504	864	847
505	865	844
506	866	842
507	867	840
508	868	837
509	870	836
510	871	834
511	872	831
512	873	829
513	874	827
514	875	824
515	876	822
516	877	819
517	878	817
518	879	815
519	880	812
520	881	810
521	882	808
522	883	805
523	885	804
524	886	802
525	888	800
526	889	798
527	890	795
528	891	793
529	892	791
530	893	789
531	894	787
532	895	784
533	896	782
534	897	780
535	900	779
536	901	777
537	903	775
538	904	773
539	905	771
540	907	769
541	908	767
542	909	765
543	911	763
544	912	761
545	913	759
546	915	758
547	916	756
548	917	754
549	919	751
550	920	749
551	921	748
552	922	745
553	923	743
554	924	741
555	925	739
556	926	737
557	928	735
558	930	734
559	931	731
560	932	729
561	934	727
562	935	725
563	936	723
564	937	721
565	938	719
566	939	717
567	939	714
568	940	712
569	941	710
570	943	708
571	945	707
572	946	705
573	947	703
574	948	701
575	949	699
576	950	696
577	951	694
578	952	692
579	953	690
580	954	688
581	954	685
582	955	683
583	956	681
584	959	680
585	960	678
586	961	676
587	962	674
588	963	672
589	964	670
590	965	668
591	966	665
592	967	663
593	968	661
594	968	659
595	969	657
596	970	655
597	971	653
598	972	651
599	974	649
600	975	647
601	976	645
602	977	643
603	978	641
604	979	639
605	980	637
606	981	635
607	982	633
608	983	631
609	983	629
610	984	626
611	985	624
612	986	622
613	988	621
614	990	619
615	991	617
616	991	615
617	992	613
618	993	611
619	994	609
620	995	607
621	996	605
622	997	603
623	998	601
624	998	599
625	999	597
626	1000	595
627	1002	593
628	1003	592
629	1004	590
630	1005	588
631	1006	586
632	1007	584
633	1008	582
634	1009	580
635	1010	578
636	1010	576
637	1011	574
638	1012	572
639	1013	570
640	1014	568
641	1015	566
642	1015	564
643	1018	563
644	1020	561
645	1021	559
646	1022	557
647	1023	555
648	1024	553
649	1025	551
650	1025	549
651	1026	547
652	1027	546
653	1028	544
654	1029	542
655	1030	540
656	1031	538
657	1032	536
658	1034	535
659	1035	533
660	1036	531
661	1037	529
662	1039	528
663	1040	526
664	1041	524
665	1042	522
666	1043	520
667	1044	518
668	1044	516
669	1046	515
670	1048	514
671	1049	512
672	1050	510
673	1051	508
674	1052	506
675	1053	504
676	1054	502
677	1055	501
678	1055	499
679	1056	497
680	1057	495
681	1058	493
682	1059	491
683	1060	489
684	1061	488
685	1063	486
686	1064	484
687	1065	483
688	1066	481
689	1067	479
690	1068	477
691	1068	475
692	1069	473
693	1070	472
694	1071	470
695	1072	468
696	1073	466
697	1074	464
698	1074	462
699	1076	461
700	1077	459
701	1078	457
702	1079	456
703	1080	454
704	1081	452
705	1082	450
706	1083	449
707	1084	447
708	1085	445
709	1086	443
710	1087	442
711	1088	440
712	1089	438
713	1091	437
714	1093	435
715	1094	434
716	1096	432
717	1097	430
718	1098	429
719	1099	427
720	1100	425
721	1101	424
722	1102	422
723	1103	420
724	1104	418
725	1106	417
726	1107	415
727	1108	414
728	1109	412
729	1110	410
730	1111	409
731	1112	407
732	1113	405
733	1114	403
734	1115	402
735	1116	400
736	1117	398
737	1118	397
738	1120	395
739	1122	394
740	1123	392
741	1124	391
742	1126	389
743	1127	387
744	1128	386
745	1129	384
746	1130	382
747	1131	381
748	1132	379
749	1133	377
750	1134	376
751	1136	374
752	1137	373
753	1138	371
754	1139	369
755	1140	368
756	1141	366
757	1142	364
758	1143	363
759	1144	361
760	1144	359
761	1145	357
762	1146	356
763	1147	354
764	1148	352
765	1151	351
766	1152	350
767	1153	348
768	1154	346
769	1155	345
770	1156	343
771	1157	341
772	1158	340
773	1159	338
774	1160	336
775	1160	335
776	1161	333
777	1162	331
778	1164	330
779	1166	329
780	1167	327
781	1168	325
782	1169	324
783	1170	322
784	1171	320
785	1172	319
786	1173	317
787	1174	315
788	1175	314
789	1176	312
790	1177	311
791	1178	309
792	1180	308
793	1181	306
794	1183	305
795	1184	303
796	1185	301
797	1186	300
798	1187	298
799	1188	297
800	1189	295
801	1190	293
802	1191	292
803	1192	290
804	1193	289
805	1195	287
806	1196	286
807	1197	284
808	1198	283
809	1199	281
810	1200	279
811	1201	278
812	1202	276
813	1203	275
814	1204	273
815	1205	271
816	1206	270
817	1207	268
818	1209	267
819	1210	265
820	1211	264
821	1213	262
822	1214	261
823	1215	259
824	1216	258
825	1217	256
826	1218	254
827	1219	253
828	1220	251
829	1221	250
830	1222	248
831	1225	247
832	1226	245
833	1227	244
834	1228	242
835	1229	241
836	1230	239
837	1231	238
838	1232	236
839	1233	234
840	1234	233
841	1235	231
842	1236	230
843	1237	228
844	1239	227
845	1240	225
846	1241	224
847	1243	222
848	1243	221
849	1244	219
850	1245	218
851	1246	216
852	1247	215
853	1248	213
854	1249	211
855	1250	210
856	1251	208
857	1253	207
858	1254	205
859	1255	204
860	1256	202
861	1257	201
862	1259	199
863	1260	198
864	1261	196
865	1262	195
866	1262	193
867	1263	192
868	1264	190
869	1265	189
870	1266	187
871	1268	186
872	1270	184
873	1271	183
874	1271	181
875	1273	180
876	1274	178
877	1275	177
878	1275	175
879	1276	174
880	1277	172
881	1278	171
882	1279	169
883	1280	168
884	1281	166
885	1283	165
886	1285	163
887	1286	162
888	1287	160
889	1288	159
890	1289	157
891	1290	156
892	1290	154
893	1291	153
894	1292	151
895	1293	150
896	1294	148
897	1295	147
898	1297	145
899	1299	144
900	1300	142
901	1301	141
902	1302	139
903	1303	138
904	1304	136
905	1305	135
906	1306	133
907	1307	132
908	1308	130
909	1309	129
910	1310	128
911	1311	126
912	1313	125
913	1315	123
914	1316	122
915	1317	120
916	1318	119
917	1319	117
918	1320	116
919	1321	114
920	1322	113
921	1323	111
922	1324	110
923	1325	109
924	1326	107
925	1329	106
926	1330	104
927	1331	103
928	1332	101
929	1333	100
930	1334	98
931	1335	97
932	1336	95
933	1337	94
934	1338	93
935	1339	91
936	1339	90
937	1340	88
938	1343	87
939	1344	85
940	1345	84
941	1346	82
942	1347	81
943	1348	80
944	1349	78
945	1350	77
946	1351	75
947	1352	74
948	1353	72
949	1354	71
950	1355	69
951	1356	68
952	1358	67
953	1359	65
954	1360	64
955	1361	62
956	1362	61
957	1363	59
958	1364	58
959	1365	56
960	1366	55
961	1367	54
962	1368	52
963	1369	51
964	1371	49
965	1373	48
966	1374	46
967	1375	45
968	1376	44
969	1377	42
970	1378	41
971	1379	39
972	1380	38
973	1381	36
974	1382	35
975	1383	34
976	1384	32
977	1384	31
978	1386	29
979	1388	28
980	1389	26
981	1390	25
982	1391	24
983	1392	22
984	1393	21
985	1394	19
986	1394	18
987	1395	16
988	1396	15
989	1397	14
990	1398	12
991	1399	11
992	1401	9
993	1402	8
994	1404	7
995	1405	5
996	1406	4
997	1407	2
998	1408	1
999	1409	0
